txn_id,client_id,advisor_id,security_id,txn_date,txn_type,shares,price,amount
427,5,20,280.0,2022-10-05,Buy,455.24,147.19,67006.78
428,5,20,277.0,2024-10-28,Sell,459.8709,38.76,17824.6
429,5,20,203.0,2020-07-17,Buy,34.5518,446.08,15412.87
430,5,20,165.0,2024-11-11,Dividend,443.4135,18.27,8101.16
431,5,20,482.0,2020-12-12,Dividend,158.4633,483.7,76648.7
432,5,20,237.0,2023-04-27,Sell,306.077,17.43,5334.92
433,5,20,203.0,2023-12-15,Dividend,88.7486,456.97,40555.45
434,5,20,250.0,2021-01-02,Buy,492.3092,461.47,227185.93
435,5,20,203.0,2021-02-15,Buy,378.0336,133.05,50297.37
436,5,20,235.0,2023-01-16,Dividend,216.9411,93.69,20325.21
437,5,20,,2020-06-30,Advisory Fee,,,2497.77
438,5,20,277.0,2022-09-14,Dividend,6.3621,328.25,2088.36
439,5,20,203.0,2022-07-16,Buy,34.0669,78.31,2667.78
440,5,20,280.0,2024-11-07,Buy,471.4927,67.25,31707.88
441,5,20,,2021-09-29,Withdrawal,,,86552.41
442,5,20,256.0,2020-12-07,Sell,445.1941,66.65,29672.19
443,5,20,256.0,2023-09-08,Buy,143.5189,487.74,69999.91
444,5,20,,2023-08-22,Advisory Fee,,,4036.07
445,5,20,235.0,2020-04-25,Buy,122.324,394.34,48237.25
446,5,20,,2022-05-20,Advisory Fee,,,4389.23
447,5,20,211.0,2023-07-17,Buy,389.8148,47.23,18410.95
448,5,20,,2023-10-27,Advisory Fee,,,4409.89
449,5,20,,2024-09-14,Deposit,,,72155.33
450,5,20,277.0,2020-02-06,Dividend,365.98,171.03,62593.56
451,5,20,211.0,2024-10-05,Buy,80.9458,318.02,25742.38
452,5,20,280.0,2022-05-30,Sell,224.8739,327.21,73580.99
453,5,20,237.0,2021-12-05,Buy,314.8526,47.07,14820.11
454,5,20,120.0,2023-04-03,Sell,113.258,350.93,39745.63
455,5,20,256.0,2022-02-10,Sell,211.5638,38.25,8092.32
456,5,20,384.0,2023-02-22,Buy,374.1351,456.82,170912.4
457,5,20,378.0,2021-11-07,Dividend,306.3167,413.02,126514.92
458,5,20,250.0,2022-11-28,Buy,121.1701,481.69,58366.43
459,5,20,,2020-01-12,Advisory Fee,,,5209.39
460,5,20,,2024-06-29,Advisory Fee,,,2523.98
461,5,20,120.0,2022-09-09,Sell,16.7896,352.53,5918.84
462,5,20,384.0,2020-07-02,Buy,426.6374,87.57,37360.64
463,5,20,,2023-04-09,Deposit,,,52694.14
464,5,20,,2021-05-01,Advisory Fee,,,4757.37
465,5,20,237.0,2023-11-07,Sell,27.2173,76.7,2087.57
466,5,20,482.0,2023-02-08,Sell,350.5496,449.94,157726.29
467,5,20,237.0,2022-05-02,Sell,11.5184,323.25,3723.32
468,5,20,,2022-03-22,Withdrawal,,,11471.16
469,5,20,237.0,2022-01-18,Sell,302.7738,65.99,19980.04
470,5,20,165.0,2022-04-21,Buy,142.1996,123.94,17624.22
471,5,20,,2022-07-07,Advisory Fee,,,4955.77
472,5,20,,2020-07-21,Advisory Fee,,,4144.94
473,5,20,280.0,2024-11-06,Buy,10.8078,83.83,906.02
474,5,20,,2022-02-04,Deposit,,,27279.48
475,5,20,277.0,2024-04-06,Dividend,141.8216,67.75,9608.41
476,5,20,277.0,2023-03-20,Sell,211.3446,114.43,24184.16
477,5,20,203.0,2022-09-14,Sell,463.4587,251.23,116434.73
478,5,20,,2021-06-29,Deposit,,,68180.06
479,5,20,280.0,2023-04-21,Sell,36.4145,96.53,3515.09
480,5,20,,2020-11-21,Advisory Fee,,,2595.02
481,5,20,237.0,2023-05-18,Buy,434.5384,115.45,50167.46
482,5,20,165.0,2024-12-13,Buy,224.2798,394.83,88552.39
483,5,20,280.0,2024-02-09,Buy,130.4177,311.56,40632.94
484,5,20,,2020-10-02,Deposit,,,68297.45
485,5,20,,2021-12-14,Withdrawal,,,86089.86
486,5,20,,2021-11-04,Deposit,,,11920.54
487,5,20,482.0,2024-10-06,Buy,411.1369,295.81,121618.41
488,5,20,211.0,2021-12-30,Sell,4.6174,127.56,589.0
489,5,20,,2021-12-03,Deposit,,,98961.38
490,5,20,280.0,2020-11-07,Buy,111.7225,301.36,33668.69
491,5,20,,2024-05-07,Withdrawal,,,24220.19
492,5,20,,2022-11-15,Deposit,,,75991.61
493,5,20,277.0,2020-06-21,Buy,80.2705,428.22,34373.43
494,5,20,250.0,2021-08-14,Sell,181.275,468.46,84920.09
495,5,20,,2021-01-07,Advisory Fee,,,6418.18
496,5,20,384.0,2023-01-31,Buy,226.5052,126.32,28612.14
497,5,20,,2022-12-19,Advisory Fee,,,4938.46
498,5,20,,2024-06-15,Advisory Fee,,,3893.01
499,5,20,165.0,2020-10-23,Dividend,224.9209,49.49,11131.34
500,5,20,282.0,2021-08-18,Sell,382.4469,191.45,73219.46
501,5,20,250.0,2023-01-04,Buy,261.8608,315.9,82721.83
502,5,20,165.0,2023-05-10,Buy,363.8863,357.17,129969.27
503,5,20,,2023-02-21,Deposit,,,69317.95
504,5,20,,2020-01-17,Deposit,,,27448.33
505,5,20,120.0,2022-03-22,Dividend,470.6859,249.27,117327.87
506,5,20,211.0,2021-06-27,Buy,212.9962,171.61,36552.28
507,5,20,237.0,2020-09-06,Dividend,273.6081,28.64,7836.14
508,5,20,120.0,2024-04-22,Buy,392.5801,420.93,165248.74
509,5,20,280.0,2020-02-11,Sell,8.4555,226.88,1918.38
510,5,20,120.0,2021-05-04,Dividend,306.3083,19.73,6043.46
511,5,20,237.0,2022-05-17,Sell,482.8573,442.4,213616.07
512,5,20,,2023-10-28,Withdrawal,,,66915.21
513,5,20,,2022-01-22,Withdrawal,,,31674.4
514,5,20,280.0,2022-12-13,Buy,247.4044,243.96,60356.78
515,5,20,203.0,2024-12-25,Sell,420.7253,313.63,131952.08
516,5,20,277.0,2020-04-24,Dividend,480.1999,378.65,181827.69
517,5,20,,2022-03-10,Advisory Fee,,,2461.93
518,5,20,203.0,2023-02-03,Dividend,288.098,447.57,128944.02
519,5,20,282.0,2022-06-03,Buy,448.7534,333.63,149717.6
520,5,20,,2022-10-24,Withdrawal,,,19997.6
521,5,20,,2022-10-07,Advisory Fee,,,5895.36
522,5,20,250.0,2022-12-22,Buy,242.9098,148.27,36016.24
523,5,20,,2021-07-14,Advisory Fee,,,7371.4
524,5,20,,2023-05-26,Advisory Fee,,,6112.52
525,5,20,282.0,2021-04-10,Buy,165.4165,219.99,36389.98
526,5,20,250.0,2021-10-04,Sell,307.1551,31.98,9822.82
527,5,20,,2023-02-02,Withdrawal,,,73047.32
528,5,20,256.0,2022-11-08,Dividend,39.4499,261.39,10311.81
529,5,20,,2022-01-10,Withdrawal,,,82113.59
530,5,20,256.0,2020-05-17,Sell,484.6589,476.11,230750.95
531,5,20,256.0,2022-07-18,Sell,174.3511,484.46,84466.13
532,5,20,203.0,2024-01-05,Sell,53.4253,235.57,12585.4
533,5,20,256.0,2024-01-04,Dividend,43.0154,180.18,7750.51
534,5,20,282.0,2024-03-26,Buy,443.467,310.7,137785.2
535,5,20,482.0,2020-07-24,Dividend,235.8807,40.67,9593.27
536,5,20,,2022-04-23,Deposit,,,8688.55
537,5,20,,2021-06-11,Advisory Fee,,,5014.89
538,5,20,282.0,2022-04-16,Sell,367.5991,16.6,6102.15
539,5,20,211.0,2024-09-19,Dividend,376.7571,142.16,53559.79
540,5,20,,2021-09-18,Advisory Fee,,,7261.02
541,5,20,250.0,2021-12-28,Buy,92.3238,357.95,33047.3
542,6,3,340.0,2022-11-27,Buy,103.2608,317.53,32788.4
543,6,3,,2024-01-16,Withdrawal,,,92916.95
544,6,3,41.0,2020-07-14,Buy,116.2138,227.83,26476.99
545,6,3,69.0,2021-11-26,Buy,13.396,26.2,350.98
546,6,3,,2023-11-18,Advisory Fee,,,4920.3
547,6,3,240.0,2022-09-01,Sell,354.9564,80.87,28705.32
548,6,3,284.0,2021-04-29,Buy,305.7163,66.18,20232.3
549,6,3,383.0,2021-07-31,Buy,202.9943,169.65,34437.98
550,6,3,,2023-12-17,Deposit,,,30999.35
551,6,3,,2020-10-31,Withdrawal,,,96954.21
552,6,3,,2023-03-14,Advisory Fee,,,3434.52
553,6,3,,2024-01-12,Deposit,,,86319.95
554,6,3,376.0,2024-05-18,Buy,485.3061,470.71,228438.43
555,6,3,,2021-08-19,Withdrawal,,,9812.16
556,6,3,69.0,2020-11-08,Dividend,399.8868,136.46,54568.55
557,6,3,240.0,2024-03-05,Buy,113.4446,382.17,43355.12
558,6,3,240.0,2024-12-06,Dividend,270.3101,269.74,72913.45
559,6,3,362.0,2020-10-26,Buy,222.3934,496.56,110431.67
560,6,3,,2020-09-11,Withdrawal,,,77487.45
561,6,3,383.0,2022-04-17,Sell,481.8553,153.84,74128.62
562,6,3,77.0,2021-12-25,Buy,278.9847,457.84,127730.36
563,6,3,319.0,2021-06-13,Dividend,439.0493,427.09,187513.57
564,6,3,319.0,2023-01-03,Buy,57.0101,55.01,3136.13
565,6,3,,2020-04-21,Withdrawal,,,12219.43
566,6,3,146.0,2024-03-13,Sell,319.5588,19.92,6365.61
567,6,3,51.0,2020-11-23,Buy,383.3432,409.58,157009.71
568,6,3,,2022-09-03,Deposit,,,47724.81
569,6,3,383.0,2021-04-06,Sell,471.4223,298.8,140860.98
570,6,3,314.0,2022-08-07,Dividend,271.0449,405.05,109786.74
571,6,3,,2023-11-07,Deposit,,,27114.23
572,6,3,465.0,2020-01-01,Dividend,166.959,457.28,76347.01
573,6,3,,2024-05-20,Withdrawal,,,96492.63
574,6,3,,2022-11-12,Advisory Fee,,,4570.65
575,6,3,494.0,2020-12-12,Sell,165.3087,259.49,42895.95
576,6,3,126.0,2023-04-30,Buy,104.7028,286.35,29981.65
577,6,3,,2020-03-16,Deposit,,,78507.64
578,6,3,,2022-05-30,Advisory Fee,,,4032.38
579,6,3,,2023-05-02,Advisory Fee,,,3808.41
580,6,3,284.0,2022-09-14,Buy,110.0107,208.45,22931.73
581,6,3,430.0,2021-03-08,Buy,4.0485,276.64,1119.98
582,6,3,170.0,2022-12-22,Buy,2.987,327.49,978.21
583,6,3,,2022-05-15,Withdrawal,,,72154.77
584,6,3,240.0,2024-03-01,Sell,140.7683,384.28,54094.44
585,6,3,,2023-09-19,Advisory Fee,,,3458.92
586,6,3,77.0,2020-07-12,Buy,59.6555,383.51,22878.48
587,6,3,,2021-09-26,Advisory Fee,,,4383.12
588,6,3,,2024-12-02,Deposit,,,38682.97
589,6,3,,2021-03-07,Advisory Fee,,,2345.08
590,6,3,77.0,2020-09-29,Sell,315.8755,94.46,29837.6
591,6,3,128.0,2024-10-19,Sell,11.5129,91.14,1049.29
592,6,3,494.0,2023-12-10,Buy,137.9873,135.26,18664.16
593,6,3,,2024-07-29,Withdrawal,,,81917.06
594,6,3,430.0,2020-03-27,Sell,396.0349,310.77,123075.77
595,6,3,494.0,2021-01-23,Buy,114.0576,82.37,9394.92
596,6,3,,2023-05-26,Withdrawal,,,50128.97
597,6,3,,2023-08-08,Deposit,,,31097.58
598,6,3,,2023-10-19,Deposit,,,11484.39
599,6,3,483.0,2022-01-06,Sell,190.4893,46.13,8787.27
600,6,3,106.0,2022-12-17,Dividend,141.0845,94.19,13288.75
601,6,3,,2024-05-06,Deposit,,,29065.92
602,7,11,,2022-12-25,Advisory Fee,,,2721.01
603,7,11,102.0,2023-03-23,Buy,140.9493,166.28,23437.05
604,7,11,,2020-02-01,Advisory Fee,,,2989.92
605,7,11,21.0,2024-11-03,Dividend,334.2987,87.32,29190.96
606,7,11,251.0,2021-10-14,Buy,374.1459,253.96,95018.09
607,7,11,11.0,2021-06-18,Dividend,365.7269,248.59,90916.05
608,7,11,261.0,2022-10-15,Dividend,87.2186,368.17,32111.27
609,7,11,136.0,2023-11-02,Buy,281.7087,369.27,104026.57
610,7,11,11.0,2020-12-15,Dividend,61.3227,377.9,23173.85
611,7,11,297.0,2022-03-11,Buy,73.9225,74.51,5507.97
612,7,11,20.0,2022-09-15,Buy,400.714,230.32,92292.45
613,7,11,,2024-03-22,Advisory Fee,,,4043.02
614,7,11,,2024-12-13,Deposit,,,11952.97
615,7,11,341.0,2022-02-27,Sell,463.5691,31.96,14815.67
616,7,11,251.0,2022-11-05,Sell,37.1651,90.88,3377.56
617,7,11,460.0,2022-07-06,Sell,99.3657,373.18,37081.29
618,7,11,314.0,2022-05-26,Dividend,437.4582,204.18,89320.22
619,7,11,,2023-08-09,Withdrawal,,,873.45
620,7,11,11.0,2020-02-05,Sell,254.6487,330.7,84212.33
621,7,11,,2020-08-04,Deposit,,,64631.87
622,7,11,21.0,2022-05-12,Buy,9.6239,304.45,2930.0
623,7,11,449.0,2022-01-26,Buy,148.8565,359.73,53548.15
624,7,11,11.0,2023-03-19,Sell,381.131,396.27,151030.78
625,7,11,,2020-03-04,Advisory Fee,,,2710.73
626,7,11,,2020-07-25,Deposit,,,40871.7
627,7,11,11.0,2023-10-01,Buy,68.963,94.57,6521.83
628,7,11,314.0,2022-02-20,Dividend,323.5885,150.07,48560.93
629,7,11,,2024-06-10,Deposit,,,21330.68
630,7,11,460.0,2020-08-12,Dividend,462.255,464.51,214722.07
631,7,11,261.0,2021-02-25,Buy,181.0529,70.99,12852.95
632,7,11,,2024-08-04,Advisory Fee,,,4482.84
633,7,11,,2021-07-07,Deposit,,,88880.41
634,7,11,314.0,2024-11-04,Sell,260.9911,19.77,5159.79
635,7,11,,2020-08-28,Advisory Fee,,,2717.78
636,7,11,227.0,2022-12-23,Buy,364.2916,221.76,80785.31
637,7,11,261.0,2020-03-20,Dividend,237.392,10.3,2445.14
638,7,11,65.0,2022-06-02,Buy,149.7476,438.61,65680.79
639,7,11,460.0,2023-04-29,Dividend,387.2935,303.34,117481.61
640,7,11,449.0,2024-10-09,Buy,469.1117,99.63,46737.6
641,7,11,341.0,2022-10-17,Buy,471.1557,105.78,49838.85
642,7,11,11.0,2024-08-23,Buy,220.3777,428.99,94539.83
643,7,11,20.0,2024-02-03,Dividend,22.6495,231.42,5241.55
644,7,11,20.0,2021-11-14,Buy,309.6252,17.25,5341.03
645,7,11,,2021-07-03,Advisory Fee,,,4319.47
646,7,11,227.0,2020-03-11,Dividend,139.262,448.93,62518.89
647,7,11,486.0,2020-09-15,Dividend,294.6174,13.19,3886.0
648,7,11,,2023-11-21,Withdrawal,,,57925.42
649,7,11,11.0,2020-08-01,Buy,213.0282,187.55,39953.44
650,7,11,,2024-07-19,Advisory Fee,,,3422.55
651,7,11,,2023-01-21,Advisory Fee,,,2253.25
652,7,11,486.0,2022-03-07,Dividend,151.254,465.34,70384.54
653,7,11,341.0,2022-05-22,Buy,68.1243,423.05,28819.99
654,7,11,449.0,2021-07-29,Sell,297.7957,407.3,121292.19
655,7,11,136.0,2022-02-15,Buy,58.7156,18.36,1078.02
656,7,11,251.0,2020-11-21,Buy,27.1361,317.74,8622.22
657,7,11,11.0,2024-09-10,Dividend,81.7727,379.28,31014.75
658,7,11,173.0,2020-11-26,Buy,401.2505,369.6,148302.18
659,7,11,136.0,2023-01-17,Buy,73.0642,290.63,21234.65
660,7,11,173.0,2021-08-28,Dividend,230.1557,246.11,56643.62
661,7,11,,2021-01-28,Deposit,,,86027.95
662,7,11,136.0,2023-03-05,Sell,204.5234,21.42,4380.89
663,7,11,20.0,2023-04-19,Dividend,335.0511,418.96,140373.01
664,7,11,102.0,2022-03-13,Dividend,278.4381,445.14,123943.94
665,7,11,102.0,2020-02-23,Buy,285.8296,56.5,16149.37
666,7,11,,2022-06-29,Advisory Fee,,,3446.23
667,7,11,20.0,2022-05-27,Dividend,194.2131,343.59,66729.68
668,7,11,,2021-12-10,Withdrawal,,,42241.71
669,7,11,21.0,2022-09-15,Buy,472.6978,209.38,98973.47
670,7,11,,2023-06-04,Withdrawal,,,47258.41
671,7,11,21.0,2021-08-17,Sell,51.7605,103.17,5340.13
672,7,11,297.0,2022-12-26,Sell,139.0794,392.33,54565.02
673,7,11,136.0,2023-01-02,Buy,72.845,258.4,18823.15
674,7,11,,2021-08-18,Withdrawal,,,1962.51
675,7,11,251.0,2020-06-25,Buy,230.5631,454.06,104689.48
676,7,11,102.0,2024-02-13,Buy,103.2086,269.54,27818.85
677,7,11,20.0,2021-02-27,Buy,13.2411,65.34,865.17
678,7,11,,2021-02-15,Advisory Fee,,,4585.07
679,7,11,227.0,2020-01-12,Buy,300.8576,494.62,148810.19
680,7,11,314.0,2024-02-25,Buy,124.5217,227.49,28327.44
681,7,11,65.0,2024-11-05,Buy,81.2739,342.11,27804.61
682,7,11,11.0,2021-06-08,Dividend,345.8966,419.61,145141.67
683,7,11,314.0,2023-08-23,Dividend,182.5377,13.97,2550.05
684,7,11,,2021-02-02,Advisory Fee,,,4227.89
685,7,11,486.0,2020-10-30,Sell,206.7604,284.66,58856.42
686,7,11,173.0,2024-02-22,Buy,277.7745,238.12,66143.66
687,7,11,297.0,2024-06-30,Dividend,200.4602,221.49,44399.93
688,7,11,261.0,2020-04-12,Buy,352.1215,48.51,17081.41
689,7,11,227.0,2023-09-15,Sell,288.1378,164.74,47467.82
690,7,11,,2021-12-21,Withdrawal,,,27176.92
691,7,11,,2023-04-17,Deposit,,,64576.05
692,7,11,20.0,2024-09-24,Sell,198.962,350.56,69748.12
693,7,11,449.0,2024-08-26,Dividend,449.3071,47.03,21130.91
694,7,11,314.0,2020-05-04,Sell,495.3504,460.47,228094.0
695,7,11,297.0,2023-08-02,Dividend,136.307,400.09,54535.07
696,7,11,,2022-05-12,Deposit,,,59077.16
697,7,11,173.0,2024-08-12,Dividend,9.9619,103.81,1034.14
698,7,11,314.0,2023-03-14,Sell,42.6004,192.74,8210.8
699,7,11,136.0,2023-03-02,Buy,488.2382,383.85,187410.23
700,7,11,20.0,2022-04-26,Buy,369.2297,382.76,141326.36
701,7,11,11.0,2020-10-13,Sell,338.5092,363.76,123136.11
702,7,11,,2023-11-11,Advisory Fee,,,5449.22
703,7,11,261.0,2022-09-05,Sell,232.0417,461.9,107180.06
704,7,11,,2022-09-23,Deposit,,,45649.97
705,7,11,,2021-03-25,Deposit,,,53751.14
706,7,11,102.0,2021-09-24,Dividend,337.3332,90.95,30680.45
707,7,11,,2021-08-09,Deposit,,,41972.49
708,7,11,173.0,2023-05-17,Dividend,47.3059,228.13,10791.89
709,7,11,261.0,2022-10-08,Dividend,478.8943,124.42,59584.03
710,7,11,314.0,2020-11-08,Dividend,133.9993,331.71,44448.91
711,7,11,314.0,2022-12-03,Dividend,176.3829,453.25,79945.55
712,7,11,341.0,2021-07-11,Sell,458.761,177.05,81223.64
713,7,11,486.0,2023-05-28,Dividend,92.7831,221.32,20534.76
714,7,11,21.0,2021-09-24,Sell,240.9248,125.29,30185.47
715,7,11,,2023-07-25,Advisory Fee,,,6476.97
716,7,11,297.0,2021-07-24,Sell,341.5905,232.82,79529.1
717,7,11,136.0,2022-01-11,Dividend,289.9679,187.03,54232.7
718,7,11,,2024-11-19,Deposit,,,10670.14
719,7,11,20.0,2021-08-21,Buy,285.0448,308.18,87845.11
720,7,11,,2021-11-03,Withdrawal,,,54232.67
721,7,11,,2020-06-02,Deposit,,,26870.82
722,7,11,173.0,2020-05-01,Dividend,489.6317,430.41,210742.38
723,7,11,,2021-09-05,Advisory Fee,,,3468.48
724,7,11,20.0,2020-04-05,Dividend,221.2435,492.12,108878.35
725,7,11,,2024-04-04,Deposit,,,37038.21
726,7,11,227.0,2020-03-27,Buy,19.4207,121.13,2352.43
727,7,11,20.0,2021-07-17,Sell,238.624,174.32,41596.94
728,7,11,,2020-06-18,Advisory Fee,,,5022.19
729,7,11,,2022-03-29,Advisory Fee,,,6295.64
730,7,11,,2021-07-15,Deposit,,,60159.92
731,7,11,227.0,2022-05-11,Sell,301.7499,67.3,20307.77
732,7,11,261.0,2023-10-28,Dividend,368.4199,202.56,74627.13
733,7,11,314.0,2023-03-12,Buy,104.9025,308.49,32361.37
734,7,11,261.0,2021-10-13,Dividend,417.8486,415.3,173532.52
735,7,11,,2020-09-14,Advisory Fee,,,2537.88
736,8,1,359.0,2022-03-11,Buy,465.2515,241.69,112446.64
737,8,1,219.0,2022-08-23,Buy,73.5977,14.59,1073.79
738,8,1,34.0,2023-09-19,Sell,100.5607,212.14,21332.95
739,8,1,370.0,2023-08-30,Sell,105.4123,43.94,4631.82
740,8,1,1.0,2020-07-23,Dividend,23.0585,481.64,11105.9
741,8,1,370.0,2023-12-12,Sell,143.7769,28.26,4063.14
742,8,1,,2022-04-22,Advisory Fee,,,1276.98
743,8,1,297.0,2021-10-12,Sell,335.1256,434.67,145669.04
744,8,1,149.0,2021-07-02,Buy,468.4806,229.72,107619.36
745,8,1,,2024-01-11,Advisory Fee,,,690.97
746,8,1,43.0,2022-11-08,Buy,405.2152,481.18,194981.45
747,8,1,219.0,2020-12-30,Dividend,118.3551,87.46,10351.34
748,8,1,492.0,2021-06-12,Buy,235.0672,48.52,11405.46
749,8,1,,2024-07-03,Deposit,,,42612.67
750,8,1,226.0,2021-01-05,Buy,31.4132,254.53,7995.6
751,8,1,1.0,2021-08-31,Sell,326.0627,33.72,10994.83
752,8,1,,2022-06-10,Advisory Fee,,,1074.31
753,8,1,103.0,2022-09-02,Buy,69.703,328.96,22929.5
754,8,1,359.0,2021-02-09,Buy,171.4295,276.46,47393.4
755,8,1,79.0,2020-08-15,Sell,256.8903,247.22,63508.42
756,8,1,374.0,2021-02-01,Sell,116.3673,310.65,36149.5
757,8,1,114.0,2020-05-31,Sell,297.0221,95.23,28285.41
758,8,1,103.0,2023-12-09,Buy,422.5638,336.54,142209.62
759,8,1,43.0,2023-06-10,Dividend,307.8334,122.58,37734.22
760,8,1,374.0,2021-03-13,Buy,305.0275,433.91,132354.48
761,8,1,,2023-03-22,Withdrawal,,,97701.38
762,8,1,124.0,2024-08-04,Buy,304.1968,164.48,50034.29
763,8,1,,2024-11-25,Withdrawal,,,5297.95
764,8,1,,2022-02-18,Advisory Fee,,,606.27
765,8,1,278.0,2020-03-09,Sell,343.7281,281.85,96879.76
766,8,1,124.0,2022-05-16,Dividend,206.0996,364.49,75121.24
767,8,1,34.0,2022-09-03,Dividend,454.8728,449.31,204378.9
768,8,1,278.0,2020-11-15,Buy,378.7388,471.66,178635.94
769,8,1,,2024-07-26,Advisory Fee,,,941.26
770,8,1,,2020-05-04,Deposit,,,77858.66
771,8,1,,2023-12-21,Withdrawal,,,5026.24
772,8,1,124.0,2022-05-26,Buy,394.3955,307.8,121394.93
773,8,1,231.0,2022-05-17,Dividend,495.3419,286.86,142093.78
774,8,1,,2020-01-18,Deposit,,,4106.22
775,8,1,82.0,2024-02-19,Sell,183.5238,227.24,41703.95
776,8,1,389.0,2022-03-04,Buy,292.9594,407.11,119266.7
777,8,1,389.0,2021-07-30,Buy,270.795,476.86,129131.3
778,8,1,,2020-04-24,Advisory Fee,,,797.85
779,8,1,124.0,2020-11-27,Sell,83.4277,458.52,38253.27
780,8,1,,2022-03-23,Withdrawal,,,81111.11
781,8,1,297.0,2021-07-12,Buy,419.1313,102.35,42898.09
782,8,1,79.0,2021-08-19,Dividend,151.8642,180.34,27387.19
783,8,1,,2023-04-21,Deposit,,,98296.02
784,8,1,,2024-08-18,Withdrawal,,,12788.26
785,8,1,297.0,2023-08-24,Buy,170.3332,213.31,36333.77
786,8,1,,2022-05-31,Deposit,,,45839.36
787,8,1,231.0,2024-01-11,Buy,454.66,263.1,119621.05
788,8,1,231.0,2022-07-23,Sell,339.6982,34.22,11624.47
789,8,1,,2020-07-04,Advisory Fee,,,748.57
790,8,1,,2022-10-27,Deposit,,,97299.99
791,8,1,,2020-07-15,Withdrawal,,,58889.61
792,8,1,79.0,2022-02-14,Buy,348.8365,411.12,143413.66
793,8,1,,2022-05-23,Withdrawal,,,9368.17
794,8,1,389.0,2021-06-18,Dividend,271.8346,403.32,109636.33
795,8,1,305.0,2024-05-06,Buy,153.5369,384.0,58958.17
796,8,1,374.0,2022-06-25,Dividend,391.206,219.31,85795.39
797,8,1,,2023-09-04,Deposit,,,67206.09
798,9,17,58.0,2022-03-19,Sell,33.2577,475.13,15801.73
799,9,17,372.0,2021-11-22,Sell,325.9726,126.54,41248.57
800,9,17,58.0,2020-10-23,Buy,496.5695,169.85,84342.33
801,9,17,30.0,2024-01-17,Buy,486.1039,51.0,24791.3
802,9,17,308.0,2022-12-11,Dividend,57.6075,95.77,5517.07
803,9,17,,2020-04-29,Advisory Fee,,,8166.81
804,9,17,,2021-07-20,Advisory Fee,,,10392.1
805,9,17,244.0,2021-01-18,Buy,455.905,442.98,201956.8
806,9,17,305.0,2021-12-24,Buy,57.8749,433.26,25074.88
807,9,17,,2022-12-09,Withdrawal,,,62830.77
808,9,17,292.0,2022-11-17,Buy,491.3359,138.18,67892.79
809,9,17,,2024-06-10,Advisory Fee,,,11691.8
810,9,17,193.0,2023-02-22,Buy,286.718,84.55,24242.01
811,9,17,108.0,2022-02-24,Buy,397.2198,123.57,49084.45
812,9,17,42.0,2024-11-09,Buy,-338.0946,397.85,134510.94
813,9,17,,2021-09-15,Withdrawal,,,71343.71
814,9,17,,2023-01-18,Withdrawal,,,47382.01
815,9,17,89.0,2022-11-16,Buy,-360.8407,243.46,87850.28
816,9,17,,2023-12-14,Advisory Fee,,,7995.16
817,9,17,142.0,2023-06-13,Dividend,278.4051,35.87,9986.39
818,9,17,305.0,2020-07-23,Buy,114.2471,98.78,11285.33
819,9,17,246.0,2022-08-29,Sell,328.8843,224.62,73873.99
820,9,17,252.0,2022-10-08,Dividend,293.0034,153.11,44861.75
821,9,17,42.0,2022-05-25,Sell,382.8487,99.53,38104.93
822,9,17,305.0,2022-11-20,Sell,392.0312,316.17,123948.5
823,9,17,42.0,2022-08-28,Sell,141.8064,475.19,67384.98
824,9,17,193.0,2021-03-03,Dividend,471.3995,157.27,74137.0
825,9,17,318.0,2024-08-27,Buy,277.6425,71.89,19959.72
826,9,17,,2023-07-18,Advisory Fee,,,4781.82
827,9,17,30.0,2020-10-25,Buy,448.9815,389.49,174873.8
828,9,17,,2023-07-10,Withdrawal,,,30741.74
829,9,17,,2022-09-13,Withdrawal,,,4818.04
830,9,17,292.0,2022-01-17,Buy,201.6466,79.58,16047.04
831,9,17,89.0,2022-08-11,Sell,157.5509,495.03,77992.42
832,9,17,42.0,2024-07-09,Sell,29.3006,393.22,11521.58
833,9,17,202.0,2020-11-06,Dividend,52.0634,337.61,17577.12
834,9,17,246.0,2021-06-22,Buy,309.3182,305.91,94623.53
835,9,17,246.0,2021-05-20,Dividend,345.0007,489.33,168819.19
836,9,17,305.0,2024-09-08,Dividend,203.5303,434.54,88442.06
837,9,17,,2023-11-18,Deposit,,,38972.84
838,9,17,,2021-06-27,Deposit,,,99119.0
839,9,17,246.0,2023-10-03,Buy,302.6408,318.36,96348.73
840,9,17,292.0,2024-07-03,Dividend,425.2418,227.46,96725.5
841,9,17,244.0,2023-05-08,Buy,19.2915,114.54,2209.65
842,9,17,252.0,2023-08-15,Sell,424.0863,418.76,177590.38
843,9,17,372.0,2022-11-30,Dividend,24.5345,148.38,3640.43
844,9,17,89.0,2022-03-10,Buy,107.2605,348.55,37385.65
845,9,17,,2022-10-21,Deposit,,,66016.27
846,9,17,,2024-05-20,Withdrawal,,,56335.24
847,9,17,305.0,2024-02-13,Buy,415.1216,18.75,7783.53
848,9,17,252.0,2024-06-12,Buy,465.754,486.64,226654.53
849,9,17,128.0,2021-08-23,Buy,346.3416,326.55,113097.85
850,9,17,279.0,2023-07-20,Sell,170.0933,95.24,16199.69
851,9,17,246.0,2021-09-28,Buy,463.0882,245.78,113817.82
852,9,17,193.0,2022-08-07,Buy,480.411,188.09,90360.5
